~~~~~ begin of mmap ~~~~~
[I][2022-02-10 +80 16:28:11.078][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0bc3fiaa2aaahmaoffiaubrfckwdbuvaadka.f304310.hls, taskID: 600005, type: 5, WatchTime: 2980, RemainTime(0, 0, 32),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1780MB), CodeRate: 58 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:11.079][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53yiaokaaa44ajclqdxvrjlqwd4xbabzka.f304310.hls, taskID: 600006, type: 5, WatchTime: 2980, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1780MB), CodeRate: 57 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:11.080][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53fqakkaaaxuagtsh55nqzklgduuwabjka.f304310.hls, taskID: 600007, type: 5, WatchTime: 2980, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1780MB), CodeRate: 44 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:11.080][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b534eaioaaa6mamdqh6abqzlyodq7qqbb2a.f304310.hls, taskID: 600008, type: 5, WatchTime: 2980, RemainTime(0, 0, 36),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1780MB), CodeRate: 27 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:12.084][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0bc32yamoaaaxyaodoqdxfroxvwdy7labr2a.f322013.hls, taskID: 600001, type: 5, WatchTime: 2997, RemainTime(0, 0, 33),  Adv(0), P2PTime(40, 60), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1787MB), CodeRate: 63 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:12.085][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0bc3fiaa2aaahmaoffiaubrfckwdbuvaadka.f304310.hls, taskID: 600005, type: 5, WatchTime: 2981, RemainTime(0, 0, 32),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1787MB), CodeRate: 58 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:12.085][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53yiaokaaa44ajclqdxvrjlqwd4xbabzka.f304310.hls, taskID: 600006, type: 5, WatchTime: 2981, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1787MB), CodeRate: 57 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:12.085][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53fqakkaaaxuagtsh55nqzklgduuwabjka.f304310.hls, taskID: 600007, type: 5, WatchTime: 2981, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1787MB), CodeRate: 44 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:12.086][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b534eaioaaa6mamdqh6abqzlyodq7qqbb2a.f304310.hls, taskID: 600008, type: 5, WatchTime: 2981, RemainTime(0, 0, 36),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1787MB), CodeRate: 27 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:13.088][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0bc32yamoaaaxyaodoqdxfroxvwdy7labr2a.f322013.hls, taskID: 600001, type: 5, WatchTime: 2998, RemainTime(0, 0, 33),  Adv(0), P2PTime(40, 60), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 63 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:13.089][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0bc3fiaa2aaahmaoffiaubrfckwdbuvaadka.f304310.hls, taskID: 600005, type: 5, WatchTime: 2982, RemainTime(0, 0, 32),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 58 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:13.090][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53yiaokaaa44ajclqdxvrjlqwd4xbabzka.f304310.hls, taskID: 600006, type: 5, WatchTime: 2982, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 57 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:13.090][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53fqakkaaaxuagtsh55nqzklgduuwabjka.f304310.hls, taskID: 600007, type: 5, WatchTime: 2982, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 44 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:13.091][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b534eaioaaa6mamdqh6abqzlyodq7qqbb2a.f304310.hls, taskID: 600008, type: 5, WatchTime: 2982, RemainTime(0, 0, 36),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 27 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:14.094][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0bc32yamoaaaxyaodoqdxfroxvwdy7labr2a.f322013.hls, taskID: 600001, type: 5, WatchTime: 2999, RemainTime(0, 0, 33),  Adv(0), P2PTime(40, 60), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 63 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:14.095][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0bc3fiaa2aaahmaoffiaubrfckwdbuvaadka.f304310.hls, taskID: 600005, type: 5, WatchTime: 2983, RemainTime(0, 0, 32),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 58 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:14.096][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53yiaokaaa44ajclqdxvrjlqwd4xbabzka.f304310.hls, taskID: 600006, type: 5, WatchTime: 2983, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 57 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:14.096][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53fqakkaaaxuagtsh55nqzklgduuwabjka.f304310.hls, taskID: 600007, type: 5, WatchTime: 2983, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 44 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:14.096][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b534eaioaaa6mamdqh6abqzlyodq7qqbb2a.f304310.hls, taskID: 600008, type: 5, WatchTime: 2983, RemainTime(0, 0, 36),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 27 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:15.102][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0bc32yamoaaaxyaodoqdxfroxvwdy7labr2a.f322013.hls, taskID: 600001, type: 5, WatchTime: 3000, RemainTime(0, 0, 33),  Adv(0), P2PTime(40, 60), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 63 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:15.103][24726, 21026][TVKDL-Timer][tpdlcore][][][Scheduler.cpp:4450][INFO][OnOneMinReport]P2PKey: 0bc32yamoaaaxyaodoqdxfroxvwdy7labr2a.f322013.hls, taskID: 600001, step: 0
[I][2022-02-10 +80 16:28:15.103][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:758][INFO][OnReportTime]P2PKey: 0bc32yamoaaaxyaodoqdxfroxvwdy7labr2a.f322013.hls, taskID: 600001, step: 0
[I][2022-02-10 +80 16:28:15.103][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0bc3fiaa2aaahmaoffiaubrfckwdbuvaadka.f304310.hls, taskID: 600005, type: 5, WatchTime: 2984, RemainTime(0, 0, 32),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 58 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:15.103][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53yiaokaaa44ajclqdxvrjlqwd4xbabzka.f304310.hls, taskID: 600006, type: 5, WatchTime: 2984, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 57 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:15.103][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53fqakkaaaxuagtsh55nqzklgduuwabjka.f304310.hls, taskID: 600007, type: 5, WatchTime: 2984, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 44 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:15.103][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b534eaioaaa6mamdqh6abqzlyodq7qqbb2a.f304310.hls, taskID: 600008, type: 5, WatchTime: 2984, RemainTime(0, 0, 36),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1786MB), CodeRate: 27 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:16.105][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0bc32yamoaaaxyaodoqdxfroxvwdy7labr2a.f322013.hls, taskID: 600001, type: 5, WatchTime: 3001, RemainTime(0, 0, 33),  Adv(0), P2PTime(40, 60), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1792MB), CodeRate: 63 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:16.107][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0bc3fiaa2aaahmaoffiaubrfckwdbuvaadka.f304310.hls, taskID: 600005, type: 5, WatchTime: 2985, RemainTime(0, 0, 32),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1792MB), CodeRate: 58 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:16.107][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53yiaokaaa44ajclqdxvrjlqwd4xbabzka.f304310.hls, taskID: 600006, type: 5, WatchTime: 2985, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1792MB), CodeRate: 57 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:16.107][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53fqakkaaaxuagtsh55nqzklgduuwabjka.f304310.hls, taskID: 600007, type: 5, WatchTime: 2985, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1792MB), CodeRate: 44 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:16.107][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b534eaioaaa6mamdqh6abqzlyodq7qqbb2a.f304310.hls, taskID: 600008, type: 5, WatchTime: 2985, RemainTime(0, 0, 36),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1792MB), CodeRate: 27 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:17.110][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0bc32yamoaaaxyaodoqdxfroxvwdy7labr2a.f322013.hls, taskID: 600001, type: 5, WatchTime: 3002, RemainTime(0, 0, 33),  Adv(0), P2PTime(40, 60), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1790MB), CodeRate: 63 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:17.111][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0bc3fiaa2aaahmaoffiaubrfckwdbuvaadka.f304310.hls, taskID: 600005, type: 5, WatchTime: 2986, RemainTime(0, 0, 32),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1790MB), CodeRate: 58 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:17.111][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53yiaokaaa44ajclqdxvrjlqwd4xbabzka.f304310.hls, taskID: 600006, type: 5, WatchTime: 2986, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1790MB), CodeRate: 57 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
[I][2022-02-10 +80 16:28:17.111][24726, 21026][TVKDL-Timer][tpdlcore][][][HLSVodScheduler.cpp:272][INFO][OnSchedule]P2PKey: 0b53fqakkaaaxuagtsh55nqzklgduuwabjka.f304310.hls, taskID: 600007, type: 5, WatchTime: 2986, RemainTime(0, 0, 35),  Adv(0), P2PTime(90, 120), Speed(0.00KB/S, 0.00KB/S, 0.00KB/S, 0.00KB/S), MemInfo(10MB, 75MB, 1790MB), CodeRate: 44 KB/s, peer:0/0/0, lowSpeed:1, p2pLow:0, Qos: 10000, Mode:2, SeedSuper(0/0), SeedNormal(0/0)
